Year,Month,Day,Magnitude,Latitude,Longitude,StatePostalCode
1950,1,3,3,38.77,-90.22,MO
1950,1,3,3,39.1,-89.3,IL
1950,1,3,1,40.88,-84.58,OH
1950,1,13,3,34.4,-94.37,AR
1950,1,25,2,37.6,-90.68,MO
1950,1,25,2,41.17,-87.33,IL
1950,1,26,2,26.88,-98.12,TX
1950,2,11,2,29.42,-95.25,TX
1950,2,11,3,29.67,-95.05,TX
1950,2,11,2,32.35,-95.2,TX
1950,2,11,2,32.98,-94.63,TX
1950,2,12,2,33.33,-94.42,TX
1950,2,12,1,32.08,-98.35,TX
1950,2,12,2,31.52,-96.55,TX
1950,2,12,1,31.8,-94.2,TX
1950,2,12,2,34.6,-89.12,MS
1950,2,12,1,34.6,-89.12,MS
1950,2,12,3,31.8,-94.2,TX
1950,2,12,2,34.48,-92.4,AR
1950,2,12,4,31.97,-94,LA
1950,2,12,2,32.2,-93.58,LA
1950,2,12,3,31.63,-93.65,LA
1950,2,12,2,33.27,-92.95,AR
1950,2,12,1,32.6,-91.33,LA
1950,2,13,1,35.35,-89.77,TN
1950,2,13,2,35.75,-89.48,TN
1950,2,27,2,35.55,-97.6,OK
1950,3,1,1,32.5,-88.85,MS
1950,3,16,2,29.65,-81.22,FL
1950,3,19,1,30.45,-93.45,LA
1950,3,19,2,30.1,-91,LA
1950,3,19,0,29.7,-90.1,LA
1950,3,26,2,34.12,-93.07,AR
1950,3,26,3,36.15,-91.83,AR
1950,3,26,2,34.7,-92.35,AR
1950,3,26,3,34.98,-91.73,AR
1950,3,26,2,35.1,-91.4,AR
1950,3,27,2,34.85,-95.75,OK
1950,3,27,2,33.17,-90.55,MS
1950,3,27,1,32.63,-91.28,LA
1950,3,27,2,33.13,-89.57,MS
1950,3,27,2,32.28,-90.27,MS
1950,3,27,2,32.28,-90.27,MS
1950,3,27,1,30.92,-91.13,LA
1950,3,27,2,33.67,-88.78,MS
1950,3,27,1,34.73,-88.27,MS
1950,3,27,1,35.68,-85.77,TN
1950,3,27,2,40.57,-88.6,IL
1950,4,2,3,35.75,-91.22,AR
1950,4,2,2,35.82,-97.02,OK
1950,4,2,1,35.98,-89.92,AR
1950,4,3,1,36.13,-95.83,OK
1950,4,18,3,30.67,-88.2,AL
1950,4,18,2,30.7,-87.92,AL
1950,4,24,1,30.1,-90.03,LA
1950,4,27,1,33.07,-80,SC
1950,4,28,3,34.88,-99.28,OK
1950,4,28,1,38.12,-95.85,KS
1950,4,28,4,32.42,-99.5,TX
1950,4,28,4,35.08,-96.4,OK
1950,4,28,2,34.55,-96.2,OK
1950,4,29,2,31.27,-89.83,MS
1950,4,29,1,31.9,-98.6,TX
1950,5,1,1,31.7,-93.3,LA
1950,5,1,1,31.73,-91.07,MS
1950,5,1,1,31.55,-91.38,MS
1950,5,1,1,31.95,-92.63,LA
1950,5,1,2,31.55,-92.9,LA
1950,5,1,1,31.38,-91.73,LA
1950,5,1,0,31.75,-92.25,LA
1950,5,2,1,31.67,-92.9,LA
1950,5,2,2,31.55,-91.97,LA
1950,5,4,1,38.68,-99.32,KS
1950,5,4,2,36.4,-100.8,TX
1950,5,4,1,40.95,-95.73,IA
1950,5,4,2,35.25,-99.55,OK
1950,5,4,1,35.58,-99.17,OK
1950,5,4,2,36.57,-99.57,OK
1950,5,4,4,38.03,-99.12,KS
1950,5,5,3,39.62,-95.62,KS
1950,5,7,1,36.3,-99.8,OK
1950,5,7,2,36.12,-97.83,OK
1950,5,7,1,36,-97,OK
1950,5,8,1,43.38,-97.97,SD
1950,5,8,1,29.13,-81.35,FL
1950,5,8,2,39.35,-98.48,KS
1950,5,8,2,39.57,-98.3,KS
1950,5,8,2,41.03,-95.27,IA
1950,5,8,2,39.23,-98.95,KS
1950,5,8,1,39.4,-97.65,KS
1950,5,8,1,39.72,-97.77,KS
1950,5,8,2,40.38,-95.8,NE
1950,5,9,1,39.2,-96.58,KS
1950,5,9,1,34.77,-96.83,OK
1950,5,10,2,41.18,-110.42,WY
1950,5,11,1,36.82,-100.52,OK
1950,5,12,1,35.75,-77.42,NC
1950,5,12,1,35.73,-78.4,NC
1950,5,12,0,35.73,-78.4,NC
1950,5,13,1,31.15,-91.95,LA
1950,5,14,1,29.53,-95.45,TX
1950,5,14,1,35.3,-79.8,NC
1950,5,14,2,35,-80.68,NC
1950,5,15,2,29.78,-98.83,TX
1950,5,15,1,28.58,-81.37,FL
1950,5,15,2,28.5,-81.37,FL
1950,5,16,2,37.55,-98.42,KS
1950,5,16,1,35.82,-99.12,OK
1950,5,18,1,40.22,-100.63,NE
1950,5,18,3,38.12,-96.82,KS
1950,5,18,0,39.85,-98.3,KS
1950,5,19,0,37.82,-96.85,KS
1950,5,22,1,35.67,-99.23,OK
1950,5,23,0,39.75,-99.32,KS
1950,5,24,2,37.27,-99.48,KS
1950,5,24,1,39.38,-96.97,KS
1950,5,24,2,36.45,-99.03,OK
1950,5,25,1,32.67,-101.88,TX
1950,5,29,1,36.38,-95.27,OK
1950,5,29,1,33.35,-96.92,TX
1950,5,29,1,32.1,-93.9,LA
1950,5,29,1,31.67,-93.7,LA
1950,5,30,1,34.75,-84.92,GA
1950,5,31,1,35.42,-77.25,NC
1950,6,3,3,33.08,-89.58,MS
1950,6,4,0,33.68,-84.93,GA
1950,6,4,1,33.85,-84.25,GA
1950,6,5,3,30.18,-96.4,TX
1950,6,5,1,29.9,-96.4,TX
1950,6,7,1,43.08,-104.5,WY
1950,6,7,1,33.03,-84.15,GA
1950,6,8,4,38.33,-97.93,KS
1950,6,9,1,38,-92.22,MO
1950,6,9,1,36.8,-97.25,OK
1950,6,13,1,41.95,-89.77,IL
1950,6,13,3,46.8,-97.92,ND
1950,6,13,2,42.6,-97.88,NE
1950,6,14,1,44.13,-104.18,WY
1950,6,14,3,48.92,-103.77,ND
1950,6,15,1,39.7,-92.07,MO
1950,6,15,2,46.58,-96.33,MN
1950,6,15,3,41.98,-93.6,IA
1950,6,16,1,38.28,-101.28,KS
1950,6,19,0,36.08,-102.53,TX
1950,6,22,0,40.18,-98.03,NE
1950,6,25,0,37.77,-97.47,KS
1950,6,25,1,45.42,-91,WI
1950,6,25,2,45.57,-90.3,WI
1950,6,25,2,44.83,-90.35,WI
1950,6,25,4,45.58,-89.58,WI
1950,6,25,0,39.5,-99.62,KS
1950,6,25,3,43.95,-88.95,WI
1950,7,1,2,38.7,-97.08,KS
1950,7,1,1,39.3,-96.92,KS
1950,7,1,2,42.45,-91.92,IA
1950,7,2,2,38.47,-100.88,KS
1950,7,3,0,41.65,-86.3,IN
1950,7,5,2,40.58,-75.7,PA
1950,7,5,2,40.6,-76.75,PA
1950,7,8,1,39.82,-96.8,KS
1950,7,11,1,35.28,-103.52,NM
1950,7,12,2,41.57,-72.57,CT
1950,7,14,2,41.27,-73.5,CT
1950,7,15,4,41.8,-96.6,NE
1950,7,16,1,41.08,-88.43,IL
1950,7,18,1,37.68,-95.52,KS
1950,7,19,1,40.22,-87.15,IN
1950,7,19,2,40.8,-84.62,OH
1950,7,19,3,40.72,-84.08,OH
1950,7,19,1,38.42,-92.77,MO
1950,7,19,2,41.07,-85.08,IN
1950,7,22,0,40.52,-104.57,CO
1950,7,24,0,41.63,-79.68,PA
1950,7,26,1,35.53,-77.4,NC
1950,7,27,1,35.4,-80.57,NC
1950,8,2,1,34.12,-107.23,NM
1950,8,5,2,40.73,-102.55,CO
1950,8,6,1,39.93,-101,KS
1950,8,6,2,37.97,-100.77,KS
1950,8,6,2,39.13,-100.63,KS
1950,8,8,1,37.13,-93.38,MO
1950,8,9,1,39.28,-81.38,WV
1950,8,11,1,39.33,-75.87,MD
1950,8,24,2,34.4,-91.43,AR
1950,8,28,1,37.47,-100.82,KS
1950,8,29,1,40.22,-75,PA
1950,8,30,1,29.73,-84.98,FL
1950,8,31,0,30.8,-85.2,FL
1950,9,15,2,35,-96.25,OK
1950,9,16,0,34.83,-95.85,OK
1950,9,21,1,40.72,-96.82,NE
1950,10,1,1,36.73,-102.52,OK
1950,10,9,3,34.17,-78.6,NC
1950,11,4,3,40.2,-76.12,PA
1950,11,20,2,37.37,-87.2,KY
1950,11,20,1,38.2,-84.5,KY
1950,11,20,1,32.42,-89.13,MS
1950,12,2,2,38.97,-90.05,IL
1950,12,2,3,38.75,-89.67,IL
1950,12,2,3,36.12,-91.83,AR
1950,12,2,1,38.17,-89.78,IL
1951,1,6,3,31.3,-92.47,LA
1951,1,11,2,37.37,-122.12,CA
1951,2,1,1,37.37,-78.78,VA
1951,2,6,1,30.5,-92,LA
1951,2,6,1,30.48,-90.42,LA
1951,2,19,2,35.27,-98.18,OK
1951,2,19,0,35.15,-97.45,OK
1951,2,20,2,34.6,-92.02,AR
1951,2,20,3,33.45,-88.87,MS
1951,2,20,1,33.47,-88.48,MS
1951,2,20,2,33.67,-87.7,AL
1951,2,20,2,38.27,-85.05,KY
1951,3,2,3,39.43,-98.55,KS
1951,3,2,0,39.83,-95.72,KS
1951,3,12,2,27.1,-82.48,FL
1951,3,28,1,31.37,-95.6,TX
1951,3,29,2,39.78,-85.77,IN
1951,3,30,1,39.83,-77.23,PA
1951,4,5,2,35.32,-97.55,OK
1951,4,5,2,35.23,-97.72,OK
1951,4,5,2,36.53,-98.92,OK
1951,4,20,2,33.92,-98.45,TX
1951,4,20,0,37.12,-101.77,KS
1951,4,21,1,32.07,-89.52,MS
1951,4,21,0,31.72,-92.25,LA
1951,4,21,0,32.33,-92.32,LA
1951,4,21,3,31.68,-89.25,MS
1951,4,24,0,35.78,-99,OK
1951,4,24,1,34.63,-99.6,OK
1951,4,24,1,36.75,-97.4,OK
1951,4,26,0,37.47,-101.52,KS
1951,4,26,1,37.17,-101.62,KS
1951,4,26,0,37.07,-100.93,KS
1951,4,26,1,36.82,-100.53,OK
1951,4,26,1,37.08,-101.77,KS
1951,4,27,1,36.33,-98.2,OK
1951,4,28,2,41,-83.67,OH
1951,4,29,1,40.9,-74.6,NJ
1951,4,30,3,37.63,-98.75,KS
1951,4,30,1,41.08,-98,NE
1951,4,30,1,34.62,-98.08,OK
1951,4,30,3,35.43,-97.58,OK
1951,4,30,2,35.5,-97.58,OK
1951,4,30,0,37.1,-96.5,KS
1951,5,2,1,39.03,-95.8,KS
1951,5,2,1,39.4,-95.4,KS
1951,5,3,2,42.7,-84.05,MI
1951,5,8,1,38.38,-101.55,KS
1951,5,9,1,39.3,-95.5,KS
1951,5,9,2,33.93,-98.68,TX
1951,5,9,1,34.45,-98.32,OK
1951,5,9,2,34,-96.6,OK
1951,5,9,0,38.78,-95.55,KS
1951,5,11,2,40.12,-79.12,PA
1951,5,11,1,37.55,-76.73,VA
1951,5,13,0,41.58,-99.93,NE
1951,5,13,1,39.08,-99.5,KS
1951,5,14,2,39.37,-101.37,KS
1951,5,14,2,36.9,-101.9,OK
1951,5,14,2,36.87,-101.9,OK
1951,5,14,2,37,-101.9,KS
1951,5,14,3,39.78,-101.33,KS
1951,5,15,1,34.5,-102.3,TX
1951,5,16,0,35.2,-99.87,OK
1951,5,17,0,39.33,-104.62,CO
1951,5,18,4,33.42,-98.75,TX
1951,5,18,1,34.78,-98.28,OK
1951,5,18,1,34.78,-98.27,OK
1951,5,18,1,34.78,-98.23,OK
1951,5,19,1,35.33,-99.87,OK
1951,5,19,2,36,-98.95,OK
1951,5,19,0,35.43,-99.63,OK
1951,5,20,0,40.98,-102.27,CO
1951,5,20,1,40.98,-102.27,CO
1951,5,20,0,40.98,-102.27,CO
1951,5,20,3,37.9,-101.2,KS
1951,5,20,2,37.97,-101.25,KS
1951,5,20,3,39.78,-101.38,KS
1951,5,21,2,39.03,-96.97,KS
1951,5,21,1,37.53,-101.75,KS
1951,5,23,1,31.83,-81.5,GA
1951,5,23,2,31.3,-83.83,GA
1951,5,24,1,33.37,-99.9,TX
1951,5,25,1,39.45,-97.5,KS
1951,5,25,3,39.27,-97.18,KS
1951,5,25,2,39.93,-97.43,KS
1951,5,25,1,40.4,-95.17,MO
1951,5,26,1,29.85,-84.68,FL
1951,5,26,1,30.18,-82.63,FL
1951,5,30,2,41.9,-103.5,NE
1951,5,30,1,40.47,-101.55,NE
1951,5,30,1,38.83,-99.27,KS
1951,5,30,1,39.13,-97.05,KS
1951,5,30,0,39.28,-97.02,KS
1951,5,30,1,39.35,-96.45,KS
1951,5,30,0,39.47,-95.73,KS
1951,5,30,0,39.4,-96.03,KS
1951,5,30,0,39.25,-96.58,KS
1951,5,30,0,39.4,-97.18,KS
1951,5,31,1,35.77,-101.38,TX
1951,5,31,2,39.37,-95.4,KS
1951,6,1,1,42.75,-84.75,MI
1951,6,1,1,39.73,-97.98,KS
1951,6,1,3,42.07,-92.92,IA
1951,6,5,0,33.1,-104.8,NM
1951,6,5,2,36.53,-101.8,OK
1951,6,6,2,38.73,-103.58,CO
1951,6,6,2,37.58,-101.33,KS
1951,6,6,1,38.88,-99.92,KS
1951,6,6,1,35.23,-101.82,TX
1951,6,6,0,35.62,-101.47,TX
1951,6,6,3,37.58,-101.37,KS
1951,6,6,0,37.77,-98.57,KS
1951,6,6,0,37.52,-98.82,KS
1951,6,6,1,37.63,-98.9,KS
1951,6,6,1,37.78,-98.87,KS
1951,6,6,1,39.18,-99.03,KS
1951,6,6,3,35.43,-101.18,TX
1951,6,6,0,35.55,-100.97,TX
1951,6,6,2,34.43,-100.2,TX
1951,6,6,0,34.83,-99.47,OK
1951,6,6,1,37.68,-97.12,KS
1951,6,6,2,34.7,-97.7,OK
1951,6,7,2,34.5,-99,OK
1951,6,7,1,36.45,-95.75,OK
1951,6,7,2,35.57,-95.27,OK
1951,6,8,2,34.97,-86.43,AL
1951,6,8,1,38.42,-95.62,KS
1951,6,8,2,38.88,-95.35,KS
1951,6,8,1,37.93,-91.88,MO
1951,6,8,3,35.38,-98.8,OK
1951,6,8,1,36.67,-97.33,OK
1951,6,8,1,34.37,-98.72,OK
1951,6,9,0,32.9,-90.72,MS
1951,6,9,1,36,-78.33,NC
1951,6,13,2,37.55,-77.48,VA
1951,6,13,1,34.4,-77.53,NC
1951,6,14,0,46.77,-100.45,ND
1951,6,14,1,39,-104.25,CO
1951,6,15,0,39.07,-95.82,KS
1951,6,15,1,32.45,-100.02,TX
1951,6,16,2,32.45,-97.42,TX
1951,6,17,0,38,-101.78,KS
1951,6,17,0,39.07,-100.23,KS
1951,6,17,0,39.07,-100.3,KS
1951,6,17,0,38.62,-95.08,KS
1951,6,18,2,38.15,-103.97,CO
1951,6,19,1,43.38,-96.25,IA
1951,6,19,4,44.88,-94.37,MN
1951,6,19,1,42.95,-103.88,NE
1951,6,19,0,37.1,-99.1,KS
1951,6,19,2,43.62,-88.5,WI
1951,6,20,2,38.47,-101.37,KS
1951,6,20,1,39.28,-100.95,KS
1951,6,20,1,36.3,-98.18,OK
1951,6,21,1,39.37,-98.88,KS
1951,6,21,1,36.63,-102.78,OK
1951,6,21,3,41.12,-86.48,IN
1951,6,21,2,38.53,-99.32,KS
1951,6,22,0,37.83,-96.3,KS
1951,6,22,2,41.42,-81.85,OH
1951,6,23,2,37.18,-101.35,KS
1951,6,23,1,37.12,-101.62,KS
1951,6,24,1,33.32,-81.13,SC
1951,6,25,2,43.57,-94.77,MN
1951,6,25,2,41.1,-103.05,NE
1951,6,25,2,43.22,-93.8,IA
1951,6,25,1,40.85,-102.5,CO
1951,6,26,1,39.13,-81.7,WV
1951,6,26,1,43.67,-84.33,MI
1951,6,27,4,39.03,-99.88,KS
1951,6,27,1,38.87,-99.37,KS
1951,6,27,1,39.5,-84.58,OH
1951,6,27,1,37.12,-76.53,VA
1951,6,27,3,39.95,-89.17,IL
1951,6,27,3,40.27,-89.47,IL
1951,6,27,2,40.58,-79.25,PA
1951,7,2,2,34.18,-102.12,TX
1951,7,3,2,43.48,-90.23,WI
1951,7,4,2,37.15,-94.47,MO
1951,7,4,0,37.58,-99.6,KS
1951,7,6,1,33.92,-78.23,NC
1951,7,7,0,40.85,-101.55,NE
1951,7,7,2,39.25,-99.57,KS
1951,7,8,2,45.37,-96.83,SD
1951,7,8,2,39.22,-94.02,MO
1951,7,9,2,40.48,-86.12,IN
1951,7,9,1,36.55,-91.7,MO
1951,7,13,0,41.23,-102.58,NE
1951,7,15,2,34.8,-94.8,OK
1951,7,15,0,34.8,-94.8,OK
1951,7,15,0,34.8,-94.8,OK
1951,7,17,1,43.18,-95.87,IA
1951,7,20,2,44.9,-96.08,SD
1951,7,20,3,44.93,-93.5,MN
1951,7,21,0,41.8,-76.47,PA
1951,7,21,2,42.15,-83.55,MI
1951,7,22,2,39.48,-97.58,KS
1951,7,22,2,27.73,-82.43,FL
1951,7,27,1,36.13,-99.8,OK
1951,8,6,0,37.55,-99.63,KS
1951,8,7,1,37.05,-101.77,KS
1951,8,7,0,38.75,-99.83,KS
1951,8,8,1,41.75,-103.25,NE
1951,8,9,2,35.75,-81.33,NC
1951,8,10,1,35.8,-97.2,OK
1951,8,10,0,36.67,-103.95,NM
1951,8,10,1,39.87,-101.67,KS
1951,8,13,1,38.23,-97.77,KS
1951,8,13,1,38.23,-97.77,KS
1951,8,14,1,46.38,-102.25,ND
1951,8,15,1,42.67,-84.83,MI
1951,8,15,1,43.18,-83.22,MI
1951,8,15,2,42.9,-84.88,MI
1951,8,20,2,41.87,-72.25,CT
1951,8,21,2,42.7,-71.13,MA
1951,8,21,2,42.83,-71.13,NH
1951,8,21,2,41.62,-73.42,CT
1951,8,21,3,41.58,-72.5,CT
1951,8,22,1,30.25,-93.42,LA
1951,8,23,0,38.58,-99.57,KS
1951,8,24,0,38.67,-95.17,KS
1951,8,24,2,39.78,-100.92,KS
1951,8,26,1,42.85,-95.95,IA
1951,8,31,1,36.73,-98.67,OK
1951,8,31,1,38.67,-97.67,KS
1951,8,31,1,38.67,-96.95,KS
1951,9,2,1,31.92,-92.73,LA
1951,9,9,2,33.5,-88.43,MS
1951,9,9,2,36.62,-95.02,OK
1951,9,12,3,44.63,-92.08,WI
1951,9,23,0,38.62,-99.52,KS
1951,9,26,4,44.33,-89.3,WI
1951,9,26,4,43.47,-89.25,WI
1951,9,26,2,43.78,-85.87,MI
1951,9,27,2,29.87,-90.13,LA
1951,10,21,1,36.53,-97.07,OK
1951,10,23,2,35,-93.5,AR
1951,11,1,1,37.22,-76.52,VA
1951,11,1,1,30.08,-89.8,LA
1951,11,13,2,40.2,-89.72,IL
1951,11,13,3,36.62,-89.75,MO
1951,11,13,2,37.9,-89.53,IL
1951,11,13,2,41.6,-87.33,IN
1951,11,13,3,37.02,-88.33,KY
1951,11,14,2,35.22,-87.03,TN
1951,11,15,2,34.2,-86.7,AL
1951,11,15,2,34.83,-87.8,AL
1951,11,16,2,34.08,-86.52,AL
1951,11,16,1,31.53,-84.17,GA
1951,12,4,1,28.12,-82.03,FL
1951,12,6,1,44.18,-123.23,OR
1951,12,6,3,41.33,-89.18,IL
1951,12,8,0,32.17,-90.8,MS
1951,12,18,1,30.35,-81.75,FL
1951,12,18,2,41.37,-70.53,MA
1951,12,18,2,27.75,-81.8,FL
1951,12,18,1,27.77,-82.63,FL
1951,12,18,2,27.78,-81.53,FL
1951,12,20,1,33.13,-89.05,MS
1952,1,17,2,41.6,-80.3,PA
1952,1,22,2,31.27,-84.02,GA
1952,1,22,1,32.92,-85.97,AL
1952,1,26,1,34.42,-91.4,AR
1952,1,26,1,34.48,-91.55,AR
1952,1,28,1,33.03,-83.97,GA
1952,1,28,1,30.47,-85.25,FL
1952,1,28,1,31.58,-84.17,GA
1952,1,28,2,31.52,-83.78,GA
1952,1,28,2,30.5,-84.23,FL
1952,1,28,1,31.47,-83.5,GA
1952,1,28,1,32.58,-82.33,GA
1952,2,1,2,30.08,-93.77,TX
1952,2,13,0,32.98,-94,LA
1952,2,13,2,35.95,-90.15,AR
1952,2,13,2,36,-88.12,TN
1952,2,13,2,36.07,-89.93,MO
1952,2,13,0,32.77,-89.1,MS
1952,2,13,1,36.05,-87.03,TN
1952,2,13,3,33.57,-87.67,AL
1952,2,13,1,34.02,-86.75,AL
1952,2,13,1,35.23,-86.82,TN
1952,2,13,3,33.6,-86.93,AL
1952,2,13,1,33.85,-88.47,MS
1952,2,13,3,35.22,-86.6,TN
1952,2,13,1,30.42,-89.48,MS
1952,2,13,4,35.2,-86.3,TN
1952,2,13,3,35.25,-85.83,TN
1952,2,19,2,32.35,-94,LA
1952,2,20,2,30.17,-85.7,FL
1952,2,26,1,26.57,-80.12,FL
1952,2,29,1,35.42,-86.7,TN
1952,2,29,4,35.15,-86.58,TN
1952,2,29,2,35.53,-85.85,TN
1952,2,29,3,34.5,-85.7,AL
1952,2,29,2,35.3,-84.67,TN
1952,2,29,2,34.4,-83.33,GA
1952,2,29,2,34.37,-83.58,GA
1952,2,29,2,34.12,-83.67,GA
1952,3,2,0,32.97,-96.58,TX
1952,3,3,1,35.13,-93.93,AR
1952,3,3,3,33.33,-87.9,AL
1952,3,3,3,32.8,-83.68,GA
1952,3,10,3,32.23,-93.65,LA
1952,3,13,1,31.65,-84.17,GA
1952,3,17,1,33.88,-98.58,TX
1952,3,17,0,32.92,-98.25,TX
1952,3,18,2,37.75,-90.5,MO
1952,3,18,1,39.18,-90.37,IL
1952,3,18,2,38.1,-89.93,IL
1952,3,18,2,37.37,-89.78,MO
1952,3,21,4,34.02,-94.02,AR
1952,3,21,3,34.72,-92.82,AR
1952,3,21,4,35.22,-91.7,AR
1952,3,21,2,34.95,-92.42,AR
1952,3,21,4,34.9,-91.85,AR
1952,3,21,3,34.53,-91.8,AR
1952,3,21,2,34.8,-91.8,AR
1952,3,21,0,34.72,-91.57,AR
1952,3,21,3,35.13,-91.45,AR
1952,3,21,4,35,-91.25,AR
1952,3,21,3,35.47,-91.2,AR
1952,3,21,4,36.02,-89.2,TN
1952,3,21,4,35.42,-91,AR
1952,3,21,3,35.6,-90.72,AR
1952,3,21,3,35.53,-90.42,AR
1952,3,21,3,35.67,-90.52,AR
1952,3,21,4,36.05,-89.82,MO
1952,3,21,3,35.95,-89.43,TN
1952,3,21,4,36.1,-89.27,TN
1952,3,21,0,32.47,-90.12,MS
1952,3,21,4,34.87,-89.68,MS
1952,3,21,2,35.8,-88.78,TN
1952,3,21,3,35.85,-88.67,TN
1952,3,21,2,35.93,-88.5,TN
1952,3,21,3,36.02,-88.27,TN
1952,3,21,4,35.27,-88.98,TN
1952,3,21,2,35.85,-87.68,TN
1952,3,22,3,37.53,-85.72,KY
1952,3,22,2,35.87,-87.58,TN
1952,3,22,1,36.25,-85.93,TN
1952,3,22,4,34.6,-87,AL
1952,4,3,2,33.6,-96.7,TX
1952,4,3,1,32.95,-92.83,LA
1952,4,4,3,30.17,-92.87,LA
1952,4,4,2,30.37,-92.13,LA
1952,4,4,2,29.87,-91.62,LA
1952,4,4,1,30.7,-88.28,AL
1952,4,4,1,30.17,-85.7,FL
1952,4,5,2,35.8,-78.88,NC
1952,4,5,2,38.22,-78.83,VA
1952,4,5,2,38.37,-78.73,VA
1952,4,5,1,39.45,-77.55,MD
1952,4,5,3,39.8,-76.98,PA
1952,4,5,0,40.23,-76.8,PA
1952,4,5,1,39.63,-77.42,MD
1952,4,5,0,39.12,-75.75,MD
1952,4,5,1,41.12,-75.28,PA
1952,4,5,1,40.63,-74.32,NJ
1952,4,8,1,37.87,-99.47,KS
1952,4,8,0,35.25,-99.7,OK
1952,4,13,1,40.53,-81.5,OH
1952,4,18,1,32.22,-95.85,TX
1952,4,20,1,34.88,-99.87,OK
1952,4,20,0,34.67,-99.5,OK
1952,4,20,0,34.67,-99.5,OK
1952,4,20,0,34.67,-99.5,OK
1952,4,21,4,31.5,-97.45,TX
1952,4,21,0,36.87,-97.33,OK
1952,4,22,0,39.18,-96.75,KS
1952,4,22,1,33.32,-93.25,AR
1952,4,22,1,35.9,-91.63,AR
1952,4,23,0,30.88,-90.5,LA
1952,4,29,0,37.08,-100.08,KS
1952,4,29,1,40.15,-99.8,NE
1952,4,30,2,36.77,-99.08,OK
1952,4,30,3,31.45,-100.47,TX
1952,4,30,0,38.07,-98.67,KS
1952,4,30,0,37.75,-99.83,KS
1952,5,6,2,44.33,-74,NY
1952,5,7,1,40.1,-94.53,MO
1952,5,8,1,42.93,-104.33,WY
1952,5,8,2,39.48,-102.6,CO
1952,5,8,1,41.18,-103.33,NE
1952,5,9,1,39.8,-86.07,IN
1952,5,10,1,33.73,-87.75,AL
1952,5,10,1,33.73,-87.75,AL
1952,5,10,1,33.73,-87.75,AL
1952,5,10,2,36.1,-77.25,NC
1952,5,10,3,34.8,-82.25,SC
1952,5,11,3,31.37,-83.25,GA
1952,5,13,1,41.42,-103.07,NE
1952,5,15,3,40.33,-104.57,CO
1952,5,19,0,29.6,-90.67,LA
1952,5,20,2,35.47,-76.38,NC
1952,5,21,0,39.52,-99,KS
1952,5,21,2,39.68,-97.87,KS
1952,5,22,4,38.98,-95.22,KS
1952,5,22,2,38.9,-94.27,MO
1952,5,22,1,34.75,-97.92,OK
1952,5,23,1,36.02,-96.82,OK
1952,5,23,1,34.67,-98.87,OK
1952,5,23,2,34.62,-98.42,OK
1952,5,23,2,34.65,-98.43,OK
1952,5,23,0,32.22,-95.62,TX
1952,5,23,2,42.75,-92.97,IA
1952,5,23,0,28.55,-82.38,FL
1952,5,23,1,31.45,-100.48,TX
1952,5,23,1,43.33,-93.08,IA
1952,5,24,1,41.42,-81.5,OH
1952,5,24,1,39.5,-90.02,IL
1952,5,26,0,41.2,-103.03,NE
1952,5,30,2,27.93,-82.82,FL
1952,6,1,1,35.5,-100,OK
1952,6,2,2,41.9,-95.4,IA
1952,6,4,1,36.07,-98.32,OK
1952,6,4,2,36.12,-90.93,AR
1952,6,5,1,33.65,-96.75,TX
1952,6,10,3,47.07,-104,ND
1952,6,10,2,46.78,-103.02,ND
1952,6,12,1,33.42,-81.42,SC
1952,6,13,1,27.77,-82.62,FL
1952,6,15,1,35.62,-99.68,OK
1952,6,15,3,47.4,-99.55,ND
1952,6,15,1,42.48,-98.67,NE
1952,6,18,0,34.7,-92.08,AR
1952,6,19,2,37.18,-97.42,KS
1952,6,20,0,47.92,-102.13,ND
1952,6,21,1,36.28,-98.42,OK
1952,6,21,2,39.13,-95.15,KS
1952,6,23,2,45.3,-95.5,MN
1952,6,23,4,42.75,-95.85,IA
1952,6,23,0,44.02,-98.1,SD
1952,6,23,2,44,-95.28,MN
1952,6,23,3,45.42,-92.63,WI
1952,6,24,0,44.18,-101.45,SD
1952,6,24,2,44.33,-93.85,MN
1952,6,26,2,39.68,-99.45,KS
1952,6,26,2,40,-103.6,CO
1952,6,26,2,40.63,-96.93,NE
1952,6,27,2,39.75,-100.12,KS
1952,6,27,1,45.2,-99.4,SD
1952,6,28,0,43.45,-99.08,SD
1952,6,28,1,43.23,-97.58,SD
1952,6,29,1,27.75,-82.65,FL
1952,6,29,2,34.38,-99,OK
1952,6,30,1,36.03,-86.77,TN
1952,7,1,3,46.07,-96.95,ND
1952,7,1,2,47.82,-103.55,ND
1952,7,1,4,47.05,-100.5,ND
1952,7,2,1,45.87,-96.18,MN
1952,7,2,1,43.4,-96.1,IA
1952,7,6,1,39.83,-100.2,KS
1952,7,6,0,39.73,-101.98,KS
1952,7,6,2,39.27,-101.85,KS
1952,7,7,1,35.33,-97.83,OK
1952,7,9,2,47.92,-97.17,ND
1952,7,12,1,41.17,-103,NE
1952,7,13,1,35.93,-97.73,OK
1952,7,13,1,36.32,-95.7,OK
1952,7,16,2,33.45,-93.97,AR
1952,7,16,2,33.45,-93.97,AR
1952,7,16,1,36.87,-100.88,OK
1952,7,16,2,46.72,-96.53,MN
1952,7,17,1,38.97,-91.5,MO
1952,7,17,1,41.1,-90.78,IL
1952,7,19,2,41.93,-79.75,PA
